P(topic 1),P(topic 2),P(topic 3)
0.9259745411036652,0.03698594716534944,0.037039511730985374
0.9192227837611551,0.04036785671371195,0.04040935952513303
0.9274680404280997,0.03625483053913295,0.03627712903276738
0.9230589011136533,0.03845637369311518,0.03848472519323156
0.9201324995040917,0.03992669542066771,0.03994080507524053
0.9099469017154256,0.04518012540583481,0.044872972878739585
0.8920247732168902,0.05398421927584892,0.05399100750726084
0.9102771741222756,0.047009705824064066,0.04271312005366019
0.9036244240904954,0.048168986521825476,0.0482065893876791
0.4232927816390802,0.04797265045255212,0.5287345679083677
0.8988770296703718,0.05055346996349396,0.05056950036613434
0.9448812527513929,0.0275379104871339,0.027580836761473077
0.9239958583286483,0.03817088944085615,0.037833252230495475
0.9042904400981252,0.047866670060544576,0.047842889841330165
0.9443692005463477,0.02789849058560386,0.027732308868048408
0.938693850982714,0.030639761415989276,0.03066638760129677
0.5256392729094909,0.43522938058063015,0.039131346509879
0.9135761663772513,0.04333633308662401,0.043087500536124666
0.9166496991793309,0.0416933379950108,0.041656962825658304
0.914350244317064,0.0430243650521603,0.042625390630775806
0.9003840942754637,0.05016320601315018,0.04945269971138607
0.8995993730569023,0.04976219860156465,0.05063842834153306
0.9179815726487636,0.04100079486463798,0.04101763248659857
0.9250558948885006,0.03750766395683788,0.037436441154661666
0.9091855996387734,0.04539761413016065,0.04541678623106596
0.9419069877439481,0.029216642472628968,0.028876369783422926
0.9502063375982466,0.024885035836986712,0.024908626564766643
0.9073545431617005,0.04647305868357199,0.04617239815472754
0.9284767283290928,0.035756021247012576,0.03576725042389469
0.9284535678875455,0.036045392671864754,0.0355010394405897
0.8960414000246372,0.05197226417289678,0.05198633580246608
0.9176740420250923,0.04114986085662904,0.041176097118278555
0.8628130052915608,0.06851110822991542,0.0686758864785237
0.8975446007441223,0.051213212552260585,0.05124218670361706
0.9175446677419961,0.041203260864093795,0.041252071393910225
0.9014318096795205,0.049202379025599464,0.049365811294880046
0.936502959682,0.03178251357818951,0.031714526739810386
0.9179249703076211,0.04095410842735229,0.04112092126502646
0.9044004066797954,0.04778205741844939,0.04781753590175531
0.9445006398676222,0.027792506667184073,0.02770685346519373
0.8974634523841389,0.05123008863044359,0.05130645898541752
0.9027780607598159,0.048620407603419305,0.04860153163676484
0.9302543916647137,0.03480014953166416,0.034945458803622056
0.890583612149151,0.05593642000156505,0.05347996784928385
0.949195894559159,0.025383008402216793,0.025421097038624253
0.9390299425986564,0.030422716165605407,0.030547341235738282
0.8744554362288548,0.06276106777226846,0.06278349599887664
0.9174565531978902,0.041447581132462046,0.04109586566964777
0.938809756515255,0.030580051035565808,0.030610192449179206
0.943896765276797,0.028000482744690292,0.028102751978512638
0.9128650647755672,0.044434956859912514,0.04269997836452035
0.9437140662773879,0.028052876943875017,0.02823305677873714
0.8782689974028401,0.0608298688259904,0.060901133771169395
0.9213078036031591,0.03932657419533294,0.039365622201507834
0.9273029425972104,0.03633581738094665,0.03636124002184286
0.880392816796841,0.05978963998048627,0.059817543222672805
0.8680071241187317,0.06597543180418851,0.06601744407707978
0.9279316246692252,0.036015017221848515,0.03605335810892629
0.41009996437575036,0.5555993527218716,0.03430068290237806
0.9156201546379126,0.042356021472450454,0.0420238238896369
0.8414337810959552,0.07926652239113559,0.07929969651290915
0.9097016854127781,0.045076768502816264,0.045221546084405734
0.9351613268061755,0.03239047101837317,0.03244820217545132
0.9278519653122003,0.036663091088749745,0.03548494359904983
0.937138934294648,0.031519836007469444,0.03134122969788259
0.9254418079956903,0.037288047126488796,0.037270144877820884
0.30011305289133466,0.6621927321822237,0.037694214926441656
0.9027438524091183,0.048642339542886444,0.04861380804799521
0.9185206484221181,0.04079988805756653,0.04067946352031538
0.912500176749849,0.04373297714438201,0.04376684610576903
0.9260834950385296,0.03702028297894332,0.036896221982527115
0.9035758959013026,0.04815554219620516,0.04826856190249228
0.9229652319050523,0.038460634977840885,0.03857413311710671
0.8982288274393644,0.05122209672306883,0.050549075837566855
0.9362332693870343,0.031928598522574334,0.03183813209039121
0.9559292891994087,0.022024225726875995,0.022046485073715413
0.9086355209002832,0.04567559503256379,0.045688884067153
0.923150416467479,0.03844205849043929,0.03840752504208164
0.9091349128037589,0.045715853744121404,0.045149233452119665
0.9058160321062219,0.04708113786148148,0.04710283003229665
0.9104012236573344,0.04479502395390244,0.0448037523887631
0.9329581007564579,0.033565074904070374,0.033476824339471765
0.9159026492075707,0.0420254877283702,0.04207186306405918
0.9060181331187173,0.04700484732611774,0.04697701955516503
0.9085805818380941,0.04570734066407703,0.04571207749782895
0.9260360501390807,0.03695652360360346,0.037007426257315866
0.9357155707293835,0.03217679564650769,0.032107633624108796
0.9102559326717294,0.04500875681474742,0.04473531051352308
0.903929124303368,0.04796116833138265,0.048109707365249305
0.9125233218678218,0.04382135338354826,0.043655324748629876
0.894736826926707,0.05260627692315782,0.052656896150135135
0.9398180618932265,0.03006902094689792,0.030112917159875668
0.9313309567927226,0.034427794259873454,0.03424124894740391
0.8956290161184521,0.052163470576036916,0.052207513305510975
0.9112303868089393,0.044364223425765105,0.04440538976529568
0.9150660140752436,0.04254592106645521,0.042388064858301266
0.9020137660399369,0.04788367279701135,0.05010256116305187
0.9030517449693118,0.04867140197505511,0.048276853055633
0.9323430467382139,0.03379987602751962,0.033857077234266446
0.28351775974171184,0.6614461221666006,0.055036118091687715
0.9000606732125597,0.04994680681129892,0.04999251997614145
0.9118409917331998,0.04401416659924296,0.0441448416675573
0.8320102633542369,0.08324604589779994,0.08474369074796317
0.20858035941865558,0.696425094224602,0.09499454635674254
0.8634605151326773,0.06826124298924623,0.06827824187807653
0.936139421698614,0.031103107697363585,0.032757470604022426
0.8132279634934938,0.09337562497316017,0.09339641153334599
0.7804320003239575,0.10979705781484111,0.10977094186120141
0.8876135591651823,0.056183051345531775,0.056203389489286076
0.7909020209381807,0.08685852014774144,0.12223945891407781
0.823452383576252,0.08884622654839103,0.08770138987535699
0.840135676896382,0.08044038377872807,0.07942393932488975
0.7970836762768313,0.10146159736534524,0.1014547263578234
0.701473024804079,0.14926349245543039,0.14926348274049067
0.8122596879100806,0.09385851627133776,0.0938817958185816
0.8119668994585556,0.0940485675941637,0.09398453294728067
0.8687254119503972,0.0656420194785659,0.06563256857103697
0.9090347211652773,0.04550142132434102,0.04546385751038168
0.21548369468956413,0.1592087463980242,0.6253075589124116
0.13266871210898473,0.11496231161667982,0.7523689762743355
0.8219922916976338,0.08899755150497213,0.08901015679739405
0.6666538381852889,0.1666727323011192,0.1666734295135919
0.8355149846780661,0.08223339326067117,0.08225162206126271
0.7615755440381149,0.11926296609488897,0.11916148986699612
0.8359310848191978,0.08207819953994785,0.08199071564085433
0.8141947962235179,0.09289642744677865,0.09290877632970355
0.7548156306975726,0.12259192745727014,0.12259244184515723
0.848739640684698,0.07553031233903122,0.07573004697627088
0.9278093204116936,0.0362236937529014,0.035966985835405016
0.7856318567374903,0.10687431324519793,0.10749383001731175
0.8451517875929272,0.07740353639105982,0.07744467601601303
0.6666538381852889,0.1666727323011192,0.1666734295135919
0.8443353196854861,0.07780503693934737,0.07785964337516638
0.8181532075093546,0.0909201130320311,0.09092667945861435
0.13682841374212726,0.8137242590545652,0.0494473272033075
0.8692611956129277,0.06536138133497302,0.06537742305209936
0.8583338985058998,0.07079001529583476,0.07087608619826541
0.8412822034382409,0.07934870915794087,0.07936908740381832
0.7359223041409789,0.13204467850749685,0.13203301735152417
0.32820584342947406,0.5301207991971623,0.14167335737336376
0.6863784700832222,0.15680461044390198,0.15681691947287585
0.8307705974789686,0.08462512784315374,0.08460427467787762
0.828552111269162,0.08570948136039876,0.08573840737043933
0.8713783166129354,0.06452506687362389,0.06409661651344069
0.1773921050553501,0.7014153670833123,0.12119252786133757
0.22166480048052137,0.15687885240454755,0.621456347114931
0.8307825500345207,0.08573502973299212,0.08348242023248711
0.7631840073784136,0.11840905308270695,0.11840693953887946
0.9223617902143993,0.03907371567782391,0.0385644941077767
0.7036194689832422,0.14818923109496965,0.14819129992178806
0.8403851760907505,0.07980287991029412,0.07981194399895539
0.8793225910106771,0.06032422360871316,0.0603531853806097
0.8559740524874802,0.07198999333012349,0.07203595418239635
0.9187070662921586,0.04064297299545275,0.04064996071238859
0.7522620574057206,0.12386040648378029,0.12387753611049908
0.856728686581123,0.07160382743580178,0.07166748598307504
0.35914337477858493,0.5399340347188364,0.10092259050257876
0.6850491820662677,0.15746573803721325,0.1574850798965191
0.24886322463014082,0.6510593694595959,0.10007740591026336
0.8028978199737716,0.09854001492237224,0.09856216510385614
0.16964437572775395,0.1347261811214594,0.6956294431507866
0.7795081637997582,0.11038591800084084,0.1101059181994008
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.7763836982479356,0.11179804310918313,0.11181825864288128
0.7487629321986391,0.12560358214730422,0.12563348565405685
0.825824794238592,0.08974045106669738,0.08443475469471068
0.9159661145533817,0.04198427084087903,0.04204961460573918
0.8537606674268033,0.06870810549364151,0.07753122707955525
0.8161844778435629,0.09189595031854456,0.09191957183789264
0.8147850085369217,0.0926014402479725,0.09261355121510585
0.8037373280689057,0.09812487487832722,0.09813779705276705
0.8786153408849875,0.06066966923109594,0.060714989883916666
0.8153511747828218,0.09232177645412142,0.0923270487630567
0.7942675880626578,0.10286779678704185,0.10286461515030018
0.8452584573076158,0.07734719918709451,0.07739434350528977
0.37127587785235927,0.13560869980027185,0.4931154223473688
0.7100723291470814,0.14496409849409506,0.14496357235882362
0.7619171945876704,0.11904151267473145,0.11904129273759818
0.7933640420190055,0.10330903758884495,0.10332692039214954
0.900002141390304,0.04999589396199696,0.05000196464769906
0.8606116643118773,0.06967951350889817,0.0697088221792247
0.8855888263704862,0.05718799553955094,0.057223178089962884
0.8400756028462217,0.07994868887287444,0.07997570828090378
0.7635723950933802,0.11821242404915773,0.1182151808574622
0.5937221906642222,0.30667825783087055,0.09959955150490721
0.8923996330841849,0.05378522425596459,0.053815142659850455
0.8158877316994146,0.0920551592052058,0.09205710909537962
0.8892626617388738,0.05541990582752306,0.05531743243360314
0.22940847271435885,0.6578743048592764,0.11271722242636474
0.7353862394899672,0.13218747127095357,0.13242628923907931
0.8506416437630412,0.07263278008583911,0.07672557615111963
0.6877105327286616,0.15614019979924695,0.15614926747209146
0.853833113817007,0.07306766385491408,0.07309922232807876
0.49101990616924535,0.38476277428893657,0.12421731954181808
0.8160383592553397,0.09198570590185472,0.09197593484280552
0.693669455925565,0.15316565219425932,0.1531648918801758
0.7313364206109468,0.13432191407025185,0.13434166531880123
0.8242610682954938,0.08784746414821747,0.08789146755628878
0.7067486595355447,0.14662626955632158,0.14662507090813368
0.6768833125565912,0.161526904575449,0.1615897828679598
0.772454078359959,0.11375595230161853,0.11378996933842243
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.8241240384010124,0.08793443972013619,0.08794152187885135
0.8941908319512673,0.05291361256948212,0.05289555547925063
0.763445137785904,0.11827637122259663,0.1182784909914995
0.7673198597937341,0.11631204827861887,0.11636809192764704
0.2154781919804759,0.15920272528240403,0.6253190827371202
0.7067486595355447,0.14662626955632158,0.14662507090813368
0.9183107236642898,0.04096050149989231,0.04072877483581786
0.689341890144811,0.15531251425304393,0.155345595602145
0.8227533701660265,0.08861846922592422,0.08862816060804933
0.8514064251348501,0.07411063184756307,0.07448294301758669
0.11019086201002758,0.8395345925969477,0.05027454539302479
0.8600826552649768,0.06993276306604676,0.06998458166897649
0.7761208933681422,0.11192803137062621,0.1119510752612317
0.734313320246021,0.13286135211259748,0.13282532764138152
0.8364570425511452,0.08173409306485109,0.08180886438400375
0.7827072911056956,0.10864536419658714,0.10864734469771732
0.7067486595355447,0.14662626955632158,0.14662507090813368
0.8002546040658156,0.09986065587645579,0.09988474005772857
0.7871628361216755,0.1063991309221824,0.10643803295614204
0.7290998641320685,0.1353690227636238,0.13553111310430777
0.8516595863082754,0.0742719948299189,0.07406841886180564
0.7281034101402125,0.1359403698028042,0.13595622005698327
0.8072896338075255,0.09633627724451994,0.09637408894795463
0.6817577659000068,0.15910594210507442,0.1591362919949187
0.8660972934132768,0.06694883416453677,0.06695387242218648
0.8539986535354376,0.07289774769520121,0.07310359876936127
0.9267642498673626,0.0367813142781153,0.036454435854521995
0.8567828589952952,0.07160588926987574,0.0716112517348291
0.7642625865117595,0.11786702251517427,0.11787039097306626
0.9361850265760542,0.031888733373792395,0.03192624005015333
0.839915147273094,0.08002175078940986,0.08006310193749602
0.7547494797764671,0.1226121248452145,0.12263839537831835
0.8411566183645783,0.07941253669527608,0.07943084494014553
0.8732663868837952,0.0631672778863307,0.06356633522987412
0.8880141967641981,0.055997747418828445,0.05598805581697343
0.8060043041359107,0.09698319293879767,0.09701250292529166
0.16259267330318095,0.09407139924369148,0.7433359274531275
0.8910944899827172,0.054455072779651906,0.054450437237630725
0.7901051311545136,0.10491954277321489,0.10497532607227149
0.8439141325657834,0.07802790949627002,0.07805795793794658
0.8873140999896353,0.05687900509768036,0.05580689491268441
0.38266178521049127,0.13704109947394416,0.4802971153155647
0.7932332826798721,0.10338018060142258,0.10338653671870521
0.6666538381852889,0.1666727323011192,0.1666734295135919
0.8460243764023859,0.07695462513740434,0.07702099846020989
0.8573635826385817,0.07133052998437886,0.07130588737703933
0.22697372802382168,0.6171746011293339,0.15585167084684454
0.9259441373467268,0.03704451601888926,0.037011346634383935
0.7345586502515608,0.1327197488275316,0.1327216009209077
0.6887694725828422,0.155531536715394,0.15569899070176382
0.8723244312149295,0.0638260993989201,0.06384946938615034
0.7563822489910041,0.12179260768435629,0.1218251433246395
0.7311180299460673,0.1343790547393813,0.13450291531455125
0.8391035645509461,0.0804440395196782,0.08045239592937578
0.4196926004061069,0.4524042238992141,0.12790317569467896
0.8731757519257278,0.06339869231704001,0.0634255557572323
0.8279280499072325,0.08604374842636449,0.08602820166640308
0.22697372802382168,0.6171746011293339,0.15585167084684454
0.8906253588820724,0.05469128281670337,0.054683358301224366
0.7792629636583289,0.1103613945615077,0.1103756417801634
0.8191768661172336,0.09041317489795599,0.09040995898481048
0.8560339825016663,0.0719765037433448,0.071989513754989
0.7506957132727865,0.12463971223330794,0.12466457449390551
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.2798215082190225,0.5980572164128646,0.12212127536811285
0.8090554021118396,0.09545670941189378,0.09548788847626663
0.2204742558322467,0.15751071138553946,0.6220150327822139
0.7729589520324747,0.11517748062300409,0.11186356734452121
0.7366125163634655,0.13169423586323384,0.13169324777330074
0.8927249792008412,0.05369495205378789,0.05358006874537102
0.837643473757175,0.08116039879598921,0.08119612744683594
0.6832369035073899,0.15837066363540928,0.1583924328572009
0.9006165208722173,0.04964944324947029,0.04973403587831245
0.8713622168001189,0.06432410490123122,0.06431367829864983
0.9000907987143962,0.04995195843732381,0.04995724284827996
0.3738606684169714,0.0797044704232623,0.5464348611597662
0.6948407189593047,0.15257798545158804,0.15258129558910724
0.6900097010714907,0.15499293813249312,0.1549973607960162
0.8238248123039572,0.08807513480595808,0.08810005289008478
0.9363377248293835,0.03181743750049076,0.031844837670125734
0.18001614759749973,0.13525369229041279,0.6847301601120876
0.4009980158569429,0.4785433141144831,0.12045867002857402
0.8631195368369927,0.06842675592644326,0.0684537072365641
0.6983161779265161,0.1508399015253604,0.1508439205481235
0.29415549120673873,0.6026860990861962,0.10315840970706511
0.7100723291470814,0.14496409849409506,0.14496357235882362
0.7815023184595254,0.10924830671620067,0.10924937482427384
0.7741780218251498,0.11290627362158649,0.11291570455326368
0.8388196167023788,0.08057093079652494,0.08060945250109623
0.21547283403695913,0.15919675094653865,0.6253304150165022
0.9051987238627842,0.04738436834532002,0.047416907791895724
0.735445992464591,0.13227637046102736,0.1322776370743817
0.8207428100434248,0.08886781186215276,0.09038937809442243
0.1961186454582791,0.1355391000889081,0.6683422544528129
0.7073118582771317,0.1463310432043859,0.1463570985184824
0.735376347023324,0.1323218474840608,0.13230180549261522
0.7934372227047604,0.10327371661554831,0.10328906067969136
0.7579980801720378,0.12099911092689782,0.12100280890106442
0.8387001252496169,0.08063891178609998,0.08066096296428303
0.8074060025760164,0.09630470872009256,0.09628928870389115
0.7014913127310961,0.1492554914872361,0.1492531957816678
0.8725009122260814,0.0637432335467215,0.06375585422719712
0.8504679893304676,0.07473338977036921,0.0747986208991633
0.8900996419518921,0.05494509929457026,0.054955258753537656
0.7663826991736061,0.11680836874367996,0.11680893208271395
0.6666538381852889,0.1666727323011192,0.1666734295135919
0.787593287887365,0.10619124893230146,0.10621546318033351
0.8576241303347358,0.07117967488554063,0.07119619477972348
0.2632469690214486,0.12373589827606636,0.613017132702485
0.7869550293225582,0.10648240083910808,0.10656256983833372
0.15471945810638227,0.0735530469831365,0.7717274949104812
0.7578144225867861,0.12107936254891127,0.12110621486430267
0.8003949339108598,0.09980316086008638,0.09980190522905381
0.8603311762624847,0.06982559572389326,0.069843228013622
0.7779387862459998,0.11101765358605661,0.11104356016794364
0.24015603734632493,0.6481726916184816,0.11167127103519353
0.9286240561889829,0.039319295345645044,0.03205664846537211
0.8972637551230969,0.051537883286498144,0.05119836159040497
0.7358632936075031,0.1320675929087262,0.13206911348377068
0.1561947163795153,0.7939584419763491,0.04984684164413559
0.8699987115084545,0.06497150714103865,0.0650297813505069
0.8874975363144735,0.05446123348760504,0.058041230197921394
0.220141124305643,0.6212126362244095,0.15864623946994744
0.6976233907835361,0.1511888420826006,0.15118776713386328
0.7371904913251691,0.13139570116262905,0.13141380751220186
0.6826706795935774,0.158651463940553,0.15867785646586963
0.7621915184104145,0.11890490614601142,0.11890357544357406
0.7774166238574294,0.11128576263133912,0.11129761351123149
0.8284777267112188,0.08575632439472032,0.08576594889406094
0.8463672246586167,0.07680614851624053,0.0768266268251429
0.9288936069319643,0.03550752988340241,0.03559886318463318
0.21862358113291444,0.1588278266807106,0.622548592186375
0.8940944697130646,0.05293699846118393,0.052968531825751536
0.7487425114002213,0.1256148734853628,0.125642615114416
0.9271097634302761,0.036436205903221115,0.0364540306665027
0.7657999352341373,0.11709978376262872,0.11710028100323397
0.8176124151450866,0.09119250036521552,0.09119508448969792
0.8377198778376304,0.0811328493987389,0.08114727276363076
0.6963748034699814,0.15181238546693152,0.15181281106308714
0.8231788773571344,0.08841450314647396,0.0884066194963916
0.7848501644178353,0.10757406208239305,0.10757577349977163
0.8648438375338269,0.06756512075327946,0.06759104171289375
0.7208322266190998,0.1395737970928683,0.13959397628803197
0.7913840953724735,0.10430012478698755,0.1043157798405391
0.8095354640808673,0.09523269395677776,0.09523184196235497
0.9240087867870932,0.03810128866028963,0.03788992455261722
0.8361679411192002,0.0821212933238396,0.08171076555696018
0.6923497682813858,0.15382664344863906,0.15382358826997508
0.3087379194509002,0.5693512380754371,0.12191084247366278
0.8816505070366316,0.059176112512715574,0.059173380450652804
0.9525669099973247,0.02372262282956386,0.023710467173111448
0.842260989774921,0.07886573111240625,0.07887327911267263
0.7431756884405779,0.12841171430032972,0.12841259725909238
0.8018780746973064,0.09905166237205265,0.09907026293064083
0.8844526241625549,0.05779683181896037,0.05775054401848469
0.8478265136661374,0.07606067046073897,0.07611281587312353
0.37096970444416655,0.5495980492542959,0.07943224630153758
0.8132731406052777,0.09404285493240151,0.09268400446232086
0.8920751271050312,0.05395351415505859,0.053971358739910234
0.9129489810618074,0.04353063837524777,0.04352038056294479
0.9218708198487184,0.039076928588514914,0.0390522515627666
0.7002716756001407,0.14986415781677523,0.14986416658308402
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.8895645076149484,0.055181533210782854,0.05525395917426858
0.736236681487273,0.1318811192775515,0.13188219923517544
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.7312938494725654,0.13435098025785341,0.1343551702695812
0.7551806407250191,0.12240775603567804,0.12241160323930292
0.7726277222983238,0.11375643464702671,0.11361584305464958
0.7434773505399532,0.12826092715049492,0.12826172230955185
0.3970345094788432,0.4651560039545463,0.13780948656661046
0.8219410437759986,0.08916704657561653,0.08889190964838478
0.8192234371714302,0.0903872018057814,0.09038936102278843
0.7007441673222005,0.14963738954776457,0.14961844313003494
0.6921812934171995,0.15364283031398868,0.15417587626881188
0.8514588704308362,0.07424870832759684,0.07429242124156679
0.8137361604120196,0.09312463113327443,0.09313920845470595
0.6917016981485815,0.15414767192309867,0.15415062992831977
0.8036507910862228,0.09817366274834814,0.09817554616542902
0.29955190968301476,0.5946098839066503,0.10583820641033508
0.9021615107582536,0.04885107309688804,0.048987416144858395
0.814813017951345,0.09256506617110341,0.0926219158775515
0.8209434201232558,0.08951345348183969,0.08954312639490453
0.8591251584030586,0.0704298877128004,0.0704449538841411
