P(topic 1),P(topic 2),P(topic 3)
0.0444103476314032,0.044398357900059256,0.9111912944685375
0.03844862401073277,0.03842662287208321,0.923124753117184
0.03548922384392995,0.03598812786217997,0.9285226482938902
0.053020132860373284,0.05301146580003282,0.8939684013395939
0.02666791522759921,0.02700767664677113,0.9463244081256296
0.02751821368870965,0.028236080826974312,0.9442457054843161
0.04140225762594735,0.04138379693291741,0.9172139454411353
0.04029783588989535,0.04030080687359722,0.9194013572365075
0.04915014927254141,0.04914353338187122,0.9017063173455873
0.026618212711079576,0.026539174134955667,0.9468426131539647
0.04188977895857861,0.04181713922983085,0.9162930818115905
0.08762855501538026,0.0875980117169666,0.8247734332676532
0.10605326672947227,0.10603196085231671,0.787914772418211
0.0612258637768074,0.06120139507699861,0.8775727411461939
0.5553729469604388,0.09371928855595975,0.35090776448360134
0.08235542566199178,0.0824485460813246,0.8351960282566836
0.10552421448006759,0.10550767224535369,0.7889681132745787
0.07896099855548894,0.07896132136955859,0.8420776800749523
0.03844580565429952,0.038431527841704914,0.9231226665039955
0.05067579912606117,0.05063390006981228,0.8986903008041265
0.033862634907708945,0.033858296340720705,0.9322790687515703
0.029317709814706536,0.0292991591855938,0.9413831309996996
0.038290477925293095,0.038256518243996084,0.9234530038307107
0.04669975098512605,0.046839669780545844,0.9064605792343281
0.03841867062265589,0.0384114292935022,0.9231699000838419
0.045464662191795034,0.04584119384280137,0.9086941439654036
0.04017682317006169,0.04016391055499621,0.9196592662749422
0.09760917363941533,0.7828696314170452,0.11952119494353938
0.03947369097870783,0.039538353420346235,0.9209879556009459
0.035781010680260975,0.03577625473829444,0.9284427345814446
0.03949442180921176,0.03941867335468239,0.9210869048361058
0.03506922677757163,0.0350987324127255,0.9298320408097028
0.03589924881598381,0.03589212858658345,0.9282086225974328
0.03857407071785159,0.03858896719629725,0.9228369620858511
0.04446542239067167,0.04480447196423555,0.9107301056450928
0.052410344551178635,0.05239652804802356,0.8951931274007978
0.042459331877796117,0.04242863758952046,0.9151120305326833
0.04709292254412306,0.04707717705668307,0.9058299003991939
0.0510789572834344,0.05107944839401974,0.8978415943225458
0.04933708207150528,0.04933166860796304,0.9013312493205317
0.026048695204114566,0.026021247843444725,0.9479300569524408
0.03586639300763345,0.03586955711420948,0.9282640498781571
0.044702937346147054,0.04465315135640693,0.910643911297446
0.027370927382572022,0.02751688492297054,0.9451121876944574
0.028750209702762736,0.028741718454744113,0.9425080718424932
0.039217053526831885,0.03920363332614957,0.9215793131470186
0.04106893891135978,0.04079791187680845,0.9181331492118319
0.04004519385861477,0.0403652191511259,0.9195895869902593
0.04272884224471061,0.04320995766780623,0.9140612000874831
0.04952660865365563,0.05009108277000149,0.9003823085763428
0.049924110692449265,0.04925409478579561,0.9008217945217551
0.03995168712090808,0.03994586229466937,0.9201024505844225
0.036039315588705254,0.0358671091237243,0.9280935752875704
0.04477276090829142,0.044908696929459355,0.9103185421622492
0.02769613479286939,0.02738575382615224,0.9449181113809784
0.024135980096371017,0.024132282505844198,0.9517317373977848
0.04281236586642932,0.042509441455455994,0.9146781926781148
0.034081034372154984,0.03407230195359802,0.931846663674247
0.034358709221999226,0.03433616649576299,0.9313051242822379
0.048053920980172186,0.04805689968393616,0.9038891793358916
0.03993871773358651,0.039954322678154415,0.920106959588259
0.06524563781915617,0.06573860182307832,0.8690157603577654
0.04905274440147915,0.049040431883188795,0.9019068237153322
0.04058492647473959,0.04056980433834224,0.9188452691869181
0.04959321810535428,0.04945507310728793,0.9009517087873578
0.030628842508480504,0.030627113916751946,0.9387440435747676
0.038990417011622036,0.038986557763698894,0.922023025224679
0.04562490123462108,0.045380573085841154,0.9089945256795378
0.026454784641629446,0.026355493861834375,0.9471897214965361
0.04855578960398031,0.04852554985430544,0.9029186605417142
0.04743117403159779,0.04742538459649821,0.905143441371904
0.03507978394724718,0.035169207940586006,0.9297510081121668
0.052530150841331495,0.05524755345565891,0.8922222957030096
0.024980027558275286,0.0249546935600598,0.9500652788816649
0.029522470727385758,0.029476335958810957,0.9410011933138033
0.05603548769650067,0.05603136011685979,0.8879331521866396
0.03973452689301688,0.039981956270267585,0.9202835168367155
0.02947461014639701,0.02948310811904713,0.9410422817345558
0.02814416821147677,0.028354659588417343,0.943501172200106
0.042139548727316754,0.04210085774486575,0.9157595935278174
0.026952660753178433,0.027140517965948494,0.945906821280873
0.059318241090692524,0.0593006094150689,0.8813811494942386
0.03813738422609277,0.038115939016838685,0.9237466767570686
0.035804069007305456,0.035848478157893146,0.9283474528348015
0.05716533612072507,0.0571536372870219,0.885681026592253
0.06618656658999447,0.06617586703444273,0.8676375663755628
0.03562568163990241,0.03553950179103029,0.9288348165690674
0.03579874043418351,0.03574303129614042,0.9284582282696761
0.04082139521630836,0.04098718866783606,0.9181914161158555
0.07942233668894956,0.07941391608513466,0.8411637472259157
0.04416062414363885,0.0441195390497746,0.9117198368065864
0.030619531273249012,0.03058501252355422,0.9387954562031967
0.03508611123498854,0.03505508787081081,0.9298588008942007
0.030537427934744822,0.030427821066793988,0.9390347509984612
0.03615853595338914,0.03621209463731684,0.927629369409294
0.037317192894683875,0.6347727370925443,0.32791007001277184
0.047130496344280584,0.047163447570404166,0.9057060560853153
0.038765393140251514,0.03888737566116985,0.9223472311985786
0.04352354732564908,0.04351769357373157,0.9129587591006194
0.03532190104467611,0.03508502442707797,0.9295930745282458
0.04585656707475246,0.04577397314168004,0.9083694597835675
0.03838881230903894,0.03838695284863071,0.9232242348423303
0.04757382002674261,0.047024011128916396,0.905402168844341
0.030089015534412147,0.03008711086253272,0.9398238736030551
0.021472561153302053,0.02146396130578078,0.9570634775409173
0.04505959169879652,0.045068355603005365,0.909872052698198
0.037425533242537425,0.03734835484621436,0.9252261119112482
0.04196569334970536,0.04239055690698042,0.9156437497433143
0.042653976025690245,0.04264911687369698,0.9146969071006127
0.04147209073699249,0.041444649114014034,0.9170832601489934
0.032710497862396166,0.0325794680491478,0.934710034088456
0.03977970812538065,0.03962702281263928,0.92059326906198
0.04390997135996705,0.04387038397382935,0.9122196446662035
0.045205932397882224,0.04522537398105493,0.9095686936210629
0.03630582382615138,0.03628954485992883,0.9274046313139198
0.03159485996485153,0.031481295151956024,0.9369238448831924
0.04342321136932806,0.04308991040679117,0.9134868782238806
0.046856958913284195,0.04672407968809461,0.9064189613986211
0.042317839412539394,0.042324929260099106,0.9153572313273616
0.05124322945314429,0.05119987803151161,0.8975568925153442
0.029389436106841943,0.029361926913455773,0.9412486369797023
0.03218884532612632,0.03218545738003271,0.935625697293841
0.05021375873772432,0.050205709131091444,0.8995805321311843
0.04217802309363017,0.042121068095617616,0.9157009088107522
0.03995406823463239,0.039778495119824626,0.920267436645543
0.04773631432551583,0.04575842327616009,0.9065052623983241
0.04701963643584144,0.04732432854658254,0.905656035017576
0.03214237988760143,0.03210227352106781,0.9357553465913307
0.6348497666881997,0.05414179853570475,0.3110084347760955
0.04706064592124102,0.04703042738727669,0.9059089266914823
0.04185650861656071,0.04193705195518203,0.9162064394282572
0.08329511320518673,0.0849232548367788,0.8317816319580346
0.09495589535121435,0.7041547405979298,0.2008893640508558
0.0621912286123973,0.06218891077772882,0.875619860609874
0.03017249550019535,0.03162295060643011,0.9382045538933744
0.08993151334020574,0.08992324904512024,0.8201452376146741
0.10237941744885361,0.10239034501165242,0.7952302375394941
0.05638245859541009,0.056372850308678765,0.8872446910959111
0.08479646079745455,0.08478855475328019,0.8304149844492651
0.08231173606788694,0.08231121503159695,0.8353770489005161
0.0795151040615771,0.08053692720026188,0.839947968738161
0.10146389067501685,0.10146387868607318,0.7970722306389099
0.14926551263189158,0.14926575560424626,0.701468731763862
0.0938785138508556,0.09386650074388155,0.8122549854052629
0.08623128968759262,0.08622914757413276,0.8275395627382746
0.0666826561440002,0.06586227590647757,0.8674550679495223
0.04405684577444467,0.04404379349123863,0.9118993607343165
0.15923583902755042,0.6253241768475905,0.2154399841248591
0.11040775590912229,0.7119539567646693,0.17763828732620834
0.08558476193063587,0.08558313827344037,0.8288320997959239
0.16667306236035825,0.16667293441930864,0.6666540032203331
0.0772831587445141,0.07728479484010252,0.8454320464153833
0.11921176032766237,0.11921119050144542,0.7615770491708921
0.08208791678758169,0.08215891418765153,0.8357531690247667
0.08535721747830724,0.085369506725146,0.8292732757965467
0.12259761053865405,0.12259774149949146,0.7548046479618544
0.07579939823672487,0.07567383183183307,0.848526769931442
0.03539322401872735,0.03523344178786351,0.9293733341934092
0.11036452272579797,0.5342570146344018,0.3553784626398003
0.07432126121441686,0.0743211111371293,0.8513576276484539
0.1485450591681683,0.1485453844941807,0.702909556337651
0.07151890098529934,0.07150614156048042,0.8569749574542203
0.7018520148076112,0.0908879048217953,0.20726008037059357
0.04930684530850226,0.04929731455811011,0.9013958401333876
0.06548628401598103,0.06547836377428759,0.8690353522097314
0.06936250839022776,0.06935682880771665,0.8612806628020557
0.07742347940423581,0.07741673712766738,0.8451597834680968
0.13204178279342066,0.1320556614504585,0.735902555756121
0.14298684251513644,0.1429754117736312,0.7140377457112324
0.13691019546827185,0.13690798763781506,0.7261818168939131
0.08464406565632421,0.0846407207647966,0.8307152135788791
0.08336044671366444,0.0833526048965688,0.8332869483897668
0.061141047229268136,0.06113680107873009,0.8777221516920017
0.1232786170081931,0.12326000659677744,0.7534613763950294
0.15692106976332282,0.6214200690689663,0.2216588611677109
0.07871151959388757,0.0787103980434008,0.8425780823627116
0.10851186823755991,0.10851175263792788,0.7829763791245122
0.03751897658130173,0.03750650112004396,0.9249745222986543
0.14819093656588603,0.14819094500269955,0.7036181184314144
0.08009267244524641,0.07988530814440421,0.8400220194103494
0.05837476802219102,0.05837287042631261,0.8832523615514963
0.0694493126905917,0.06943953929096286,0.8611111480184455
0.04031863698828396,0.040287110785676296,0.9193942522260398
0.10566898752735245,0.10566759693588768,0.78866341553676
0.07025839777631494,0.07023995947831393,0.8595016427453711
0.09779912286728983,0.09778337465985372,0.8044175024728564
0.13528961656356697,0.13528540804890898,0.729424975387524
0.1000821551835989,0.6528734833301262,0.24704436148627498
0.09439426827119281,0.094389059105537,0.8112166726232701
0.13476168960653265,0.6955451512343639,0.1696931591591035
0.10257635491878848,0.10257504718872885,0.7948485978924826
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.10019357241379429,0.10018993412480401,0.7996164934614016
0.1257343051893514,0.1257258687462915,0.7485398260643572
0.08442478478666583,0.08443667258252896,0.8311385426308051
0.04106009529802696,0.04103489214014962,0.9179050125618233
0.06601042493030589,0.06599675294929165,0.8679928221204024
0.08863330922346149,0.08862707507663427,0.8227396156999043
0.09268068843291725,0.09267829891021116,0.8146410126568716
0.09308256701870021,0.0930783525731165,0.8138390804081832
0.05738028845847407,0.05736947318996218,0.8852502383515638
0.08822747183716899,0.08822640533945217,0.8235461228233788
0.09713943071896713,0.09714636835727727,0.8057142009237557
0.07590944640663132,0.07589566343089496,0.8481948901624736
0.13663663699233186,0.13662637946731887,0.7267369835403493
0.14496412617160395,0.14496446381489628,0.7100714100134997
0.11067226532762238,0.11067633796965179,0.7786513967027258
0.09854942176000314,0.09854545021430729,0.8029051280256896
0.04919145801046517,0.04919216523973265,0.9016163767498022
0.06692468465120435,0.06691733733998984,0.8661579780088058
0.054121242700629554,0.054115073516539824,0.8917636837828307
0.0745239227248331,0.07452111588043826,0.8509549613947286
0.1182179367224818,0.11821999074949463,0.7635620725280234
0.09465026886667167,0.0946492647867248,0.8107004663466035
0.053964280099657536,0.053961956214152874,0.8920737636861896
0.09170444468195192,0.09170884295543247,0.8165867123626156
0.04920453830129471,0.049287226167859716,0.9015082355308455
0.11557627386449544,0.11555425112893097,0.7688694750065735
0.119619814522148,0.11962314340186533,0.7607570420759867
0.07280893464027512,0.0772153336570659,0.8499757317026589
0.156179406733298,0.15617699812166336,0.6876435951450386
0.06932088101500324,0.0693170267553605,0.8613620922296363
0.12421169651646631,0.3875555393763914,0.4882327641071423
0.09200612067861261,0.09200567087681238,0.8159882084445751
0.15316563639567438,0.1531660757039706,0.6936682879003551
0.12082214599871019,0.12081894033166897,0.7583589136696208
0.08522799808935862,0.08521706026947527,0.8295549416411662
0.14662569306448758,0.14662607707086134,0.7067482298646511
0.16179838824314144,0.16178051938792345,0.6764210923689351
0.09557101647612189,0.09556595685400074,0.8088630266698774
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.08796783439776179,0.08796661830017359,0.8240655473020646
0.04956790540322391,0.04959702401164527,0.9008350705851308
0.11829434279917653,0.1182936523748973,0.7634120048259263
0.11509165545703212,0.5365114064474807,0.3483969380954871
0.1592297161808703,0.6253355709444903,0.2154347128746394
0.14662569306448758,0.14662607707086134,0.7067482298646511
0.0387243673200657,0.03872816324722669,0.9225474694327076
0.15530000992766102,0.1552987159379851,0.6894012741343537
0.08213938924855324,0.08213475316716576,0.8357258575842811
0.07088385557610435,0.07087296855251572,0.85824317587138
0.05012258529211495,0.05011211426952922,0.8997653004383558
0.06880740692684735,0.0687972397216566,0.862395353351496
0.10432839092812612,0.10432301674641357,0.7913485923254603
0.13284433172101096,0.13284319263308225,0.7343124756459067
0.08199332576074952,0.08197461455112923,0.8360320596881213
0.10865554775831347,0.10865511397211075,0.7826893382695758
0.14662569306448758,0.14662607707086134,0.7067482298646511
0.09456533171026645,0.09456230424312416,0.8108723640466095
0.09616839235291827,0.09616038894921733,0.8076712186978644
0.13551053924510592,0.135626502502426,0.728862958252468
0.07420788814400546,0.0742035286526564,0.8515885832033382
0.13602453111572851,0.13601974115837845,0.7279557277258931
0.09650918816714091,0.09649918077864786,0.8069916310542113
0.1592439481194917,0.15923539632865003,0.6815206555518583
0.06556810776179697,0.06555898373248524,0.8688729085057179
0.06985057813517138,0.07005904670355938,0.8600903751612693
0.03641896856988949,0.03667815742341777,0.9269028740066928
0.06817677287646971,0.06817288274693033,0.8636503443766
0.11787591679348576,0.1178755162263481,0.7642485669801662
0.03074446711406659,0.030732143887826958,0.9385233889981065
0.07831012307153158,0.07831112872268248,0.843378748205786
0.1227230578365438,0.12271415758176632,0.7545627845816899
0.07950837402623902,0.07950268010947562,0.8409889458642853
0.06327673066222674,0.06367535395815122,0.873047915379622
0.053994980469074694,0.054008778003047986,0.8919962415278773
0.09707172785408039,0.09706652987019215,0.8058617422757275
0.09337184704012576,0.09335061587058703,0.8132775370892873
0.05454057623174428,0.05455421994568255,0.8909052038225732
0.0948820402449863,0.0948709387509516,0.8102470210040621
0.07817053389386376,0.07816021919902678,0.8436692469071094
0.053201700636680754,0.053175247230148576,0.8936230521331706
0.13801773219606842,0.13800691114232333,0.7239753566616083
0.09830251711634395,0.0983009739298132,0.8033965089538428
0.16667306236035825,0.16667293441930864,0.6666540032203331
0.07711390362635429,0.07715644202083861,0.845729654352807
0.07020205637236028,0.07018948176931988,0.85960846185832
0.15603716442673776,0.15603587165420363,0.6879269639190586
0.036041021318415675,0.036005473545199285,0.9279535051363851
0.1327357080561883,0.13273557887487902,0.7345287130689326
0.15558015674318276,0.1560826026494553,0.6883372406073619
0.06259106058130383,0.06247214407615092,0.8749367953425452
0.12194763081205792,0.12193802432438484,0.7561143448635572
0.13440059793677608,0.1345475746360164,0.7310518274272074
0.07153752603717042,0.07153782927680352,0.856924644686026
0.12851311768734097,0.12850422831176508,0.7429826540008939
0.0620912130496008,0.06191037947226966,0.8759984074781295
0.08121957639214897,0.081219207240183,0.8375612163676681
0.15603716442673776,0.15603587165420363,0.6879269639190586
0.05423232050076986,0.05433086340826317,0.891436816090967
0.11045717779680031,0.11044047694471014,0.7791023452584895
0.09042156809002905,0.09042017609293682,0.819158255817034
0.07019789183218855,0.07019488655705156,0.8596072216107599
0.12476782269603622,0.12476075817652534,0.7504714191274384
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.12374372205144249,0.12372263691121423,0.7525336410373432
0.08859946485443737,0.08859227670234404,0.8228082584432186
0.6221276136980819,0.15751466596754468,0.2203577203343735
0.10505251919069802,0.10505679073879272,0.7898906900705093
0.13169664170816914,0.13169631687365746,0.7366070414181735
0.04954597864187861,0.04954446056629748,0.9009095607918239
0.08121851725698717,0.08121739861697075,0.8375640841260421
0.13945714054289005,0.13945324202082898,0.721089617436281
0.04916887225300491,0.049146384931193686,0.9016847428158015
0.06259347138205264,0.06258722652307476,0.8748193020948726
0.049145034620052847,0.04914593647830506,0.9017090289016421
0.08041990198059762,0.08169215709655143,0.8378879409228509
0.15258480460935178,0.1525844634735082,0.6948307319171398
0.1550143781199201,0.15501313644557368,0.6899724854345061
0.07937708958596608,0.07937138329955734,0.8412515271144767
0.03024094486673149,0.03023578893315426,0.9395232662001143
0.13528353257537762,0.6855270327135471,0.1791894347110752
0.1204016174677564,0.12040280682249643,0.7591955757097472
0.06601183734588427,0.06600531959988215,0.8679828430542336
0.15084432009733018,0.15084374199190617,0.6983119379107637
0.10453670181683285,0.10452472858808332,0.7909385695950839
0.14496412617160395,0.14496446381489628,0.7100714100134997
0.10925150117869885,0.10925140782391778,0.7814970909973834
0.11295523573821796,0.1129545819571647,0.7740901823046173
0.07456731144247933,0.07456013085582572,0.850872557701695
0.16178085578770293,0.161763022089954,0.6764561221223431
0.0450411765366567,0.04506669865624276,0.9098921248071006
0.1322912911729531,0.1322846075594552,0.7354241012675918
0.08907116524596073,0.08901289560446868,0.8219159391495706
0.13670542501211919,0.13697346215900508,0.7263211128288756
0.14646803681600645,0.14646067735134652,0.707071285832647
0.13232260187009523,0.1323269107212713,0.7353504874086335
0.09302556273609933,0.09302272602641505,0.8139517112374857
0.12102863191868438,0.12102708929815245,0.7579442787831633
0.08080689881229136,0.08075207065801389,0.8384410305296948
0.09629666438019026,0.0962970045129567,0.807406331106853
0.14925517395847038,0.1492556789753141,0.7014891470662155
0.05832304496040158,0.058292872114694465,0.8833840829249039
0.07486546709360724,0.07485852065862382,0.8502760122477689
0.05501581517336129,0.055010655849847594,0.8899735289767912
0.1035191429751597,0.10351926547597053,0.7929615915488698
0.16667306236035825,0.16667293441930864,0.6666540032203331
0.09540514181317299,0.09540026667436974,0.8091945915124572
0.07129687971003436,0.07128662471799722,0.8574164955719683
0.1250338512835091,0.12502412156340761,0.7499420271530833
0.10676760042837176,0.10676434404856838,0.7864680555230599
0.6970188857765609,0.07213304994250892,0.23084806428093027
0.12119944440751591,0.12119185268301207,0.757608702909472
0.09996306936035737,0.09991849555790971,0.800118435081733
0.06410445397162003,0.0641005097502674,0.8717950362781125
0.10496476571085299,0.10497134808609489,0.7900638862030521
0.11364322212082596,0.1136259573747777,0.7727308205043962
0.030632518796881735,0.03061840240196199,0.9387490788011563
0.050164501614144874,0.050172906505636244,0.8996625918802188
0.13207811756507593,0.1320779389105587,0.7358439435243653
0.0496909155108755,0.04967821855741968,0.9006308659317047
0.062295659177715734,0.0622810623467791,0.8754232784755052
0.05143654206438314,0.051431337970755844,0.897132119964861
0.16006055782762485,0.16004941599016465,0.6798900261822105
0.15119051377995146,0.15119039675718576,0.6976190894628629
0.13148830674402529,0.131484484261832,0.7370272089941428
0.1587647141853031,0.15875731033752494,0.682477975477172
0.11891392926050717,0.11891501320399005,0.7621710575355028
0.10484507623867627,0.10484298632573706,0.7903119374355867
0.08283588468247396,0.0828312152458317,0.8343329000716943
0.07155579388103923,0.07155074513541183,0.856893460983549
0.033819184753302874,0.033855069778366415,0.9323257454683308
0.1609931118328878,0.16097754222970226,0.6780293459374099
0.05044763547903814,0.05043653218973179,0.89911583233123
0.12573536145240727,0.12572757256670355,0.7485370659808891
0.03489192775742512,0.03490041065647034,0.9302076615861045
0.11710428617562837,0.11710413017834391,0.7657915836460277
0.0871070261662325,0.08710697572655188,0.8257859981072155
0.08119979953595433,0.08119659798539933,0.8376036024786463
0.15181598661224538,0.15181590873091372,0.6963681046568408
0.08621372968295234,0.0862072780245389,0.8275789922925088
0.10151986294833315,0.10151924695669114,0.7969608900949758
0.0652720503858591,0.06526552203945128,0.8694624275746896
0.13966432495001432,0.13965864909116935,0.7206770259588163
0.10438370594783437,0.10437832237146624,0.7912379716806994
0.09525336473833514,0.0952518528892054,0.8094947823724594
0.03816292274731166,0.038286018688588386,0.9235510585641
0.07675420249205557,0.0767718794339685,0.8464739180739759
0.15383809965398457,0.15382975069966107,0.6923321496463544
0.5801673785466582,0.121877562578404,0.29795505887493773
0.0592011177124016,0.05920341493119462,0.8815954673564038
0.022767539498372253,0.022782017718118257,0.9544504427835095
0.07735636571923744,0.07735297162601826,0.8452906626547444
0.11686939280397989,0.11686949082194346,0.7662611163740767
0.09918121424372031,0.09917462313674064,0.8016441626195391
0.05439454625947538,0.05440002895325491,0.8912054247872697
0.07627451454728729,0.07625700969991288,0.8474684757527997
0.07866957411233014,0.07865890856592156,0.8426715173217484
0.09277909273021977,0.09392092490212962,0.8132999823676506
0.05337146462401098,0.05338269002578005,0.893245845350209
0.04177990849890729,0.04181203919141634,0.9164080523096764
0.038778529707809456,0.03875853083536554,0.922462939456825
0.14986551572556134,0.1498661460951118,0.7002683381793268
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.05318758923404603,0.05307185058479017,0.8937405601811638
0.13188792013988535,0.1318876886332394,0.7362243912268752
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.13437130824397758,0.134370341690303,0.7312583500657194
0.12242797061548955,0.12242690374583894,0.7551451256386715
0.11370470028275584,0.1138025698139509,0.7724927299032932
0.11586700807584607,0.1158673719078035,0.7682656200163505
0.1380701851602408,0.13806264967739004,0.7238671651623692
0.0889824001066616,0.08897846595477198,0.8220391339385664
0.08672796576317494,0.0867294363836152,0.8265425978532098
0.14962038962715288,0.14962084487905228,0.7007587654937948
0.15364834810449732,0.15366036397247035,0.6926912879230323
0.07445364556559995,0.07444095081226712,0.8511054036221329
0.0932046486138584,0.09319969753056297,0.8135956538555786
0.15415964656975795,0.15415975821866393,0.6916805952115781
0.09318424849211758,0.09318373005577352,0.8136320214521089
0.10727101035142868,0.1072139598232626,0.7855150298253086
0.047976304839502784,0.047507067377975325,0.9045166277825218
0.0847615753819916,0.08471388601941864,0.8305245385985898
0.07368114375271327,0.0736831494734112,0.8526357067738756
0.06881383372993069,0.06880896179438702,0.8623772044756823
